Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean,Label
54234,1587,4978,3084.7074905008058,358.5870067199845,103.13130691346232,1310.8178275346445,ATTACK
28660,4446,862,3030.9242324339893,191.35053349739232,110.14408447883343,719.8724036178407,ATTACK
45473,2443,947,3219.5145042467493,287.2980098121183,249.5589628356182,1000.0311608372734,BENIGN
13979,3810,4648,5527.488357243999,183.09588640352624,323.7490233724145,1248.0567430795763,BENIGN
20998,2244,2751,4488.715855431687,310.7626996610575,223.26855921399155,711.4368829155394,BENIGN
44108,3491,215,3942.073101899983,167.91343992549474,279.95125897915443,1383.3948274152349,BENIGN
69002,2642,2125,1845.5074439140803,253.1382342209405,70.2938090769629,1025.509217898963,BENIGN
41435,1393,2826,2384.406300963908,254.2281047895159,175.0318526473204,942.2071028312486,BENIGN
54172,4381,1266,2886.186471685797,436.2244269141273,78.82365349997187,297.14826796992486,BENIGN
52188,3545,2741,0.0,300.4340230384132,264.62876707600617,869.2356452952843,ATTACK
26886,3846,3242,3600.557429982142,202.56767885365807,101.693807138769,1130.057345650856,BENIGN
27964,4740,1253,3428.2906190588456,304.8039170920411,120.5526807777147,1610.8707565808636,BENIGN
42572,1244,4062,1694.030648334369,421.0539576388167,245.9817643472982,1198.7612039390644,BENIGN
3205,458,2264,4436.180050915349,119.6291127612564,284.3277046412411,1394.175681122422,BENIGN
68539,2911,4817,3122.7724005706323,182.60143659450188,198.87223242395484,576.8133992323214,BENIGN
61438,1631,439,925.1146239092986,231.0481952709365,249.91207528759568,955.612126521466,BENIGN
30613,2179,1621,2938.3885699860366,216.6329418286439,247.64517168111644,1427.2612548151023,BENIGN
37372,1174,3606,3337.4477471074856,223.37946413361,194.9201198390269,689.2932573600269,BENIGN
32870,1992,4474,4167.350833722889,145.66141875254056,133.3706161979626,1337.827920140586,BENIGN
65133,1966,1109,2595.0283162480605,362.316484284001,249.54239848192495,1256.661252610117,ATTACK
75972,1753,4901,3993.5259209366486,136.19131212187045,252.9166983542558,1096.1532769574371,BENIGN
10867,3711,967,3224.570384124259,233.98297523020008,272.58170821631813,884.9540812024088,BENIGN
41332,2963,2081,1421.9344691549047,333.6664473408558,231.8446496855228,654.7966958996477,ATTACK
1378,2371,1575,1301.7998718209835,247.5852114283318,128.20500605644716,1621.3827529361597,BENIGN
45225,564,2122,4347.071844179219,171.6484666477785,258.3238112958426,1221.1518812034103,BENIGN
24830,2854,4511,4435.181014058123,142.1059474900834,209.9033243840161,1119.215643636407,BENIGN
33581,875,3663,3387.491076485668,231.60006431777745,176.208378897366,855.5025881292121,BENIGN
45655,1571,3982,4794.848065416034,189.4376347319627,189.3754913964401,1013.2550703564922,BENIGN
32373,2075,1270,4267.931818849928,266.41848733623823,161.68199751267343,1057.6510444895116,BENIGN
39407,707,4734,3820.354475375665,137.88390818206562,272.21906451981005,1139.9564896567504,BENIGN
76477,1948,2178,1906.4262135195936,315.04285895100975,110.73196864939857,1257.019100965177,BENIGN
81030,1335,3260,5077.714501238812,259.24396185315715,140.45598456355071,726.134965950718,BENIGN
587,4248,3488,3643.561718649928,265.18691154819817,186.98589807298137,486.6910620795485,BENIGN
37784,4298,3314,2536.993470466054,365.28614225920137,322.96255937673,1029.498297945724,BENIGN
84688,23,3009,2198.0759936336426,214.97636013025075,283.79963843649944,388.47393193633343,BENIGN
53044,3012,2400,3308.140537816628,191.9346644213421,95.14114377269422,886.7186517522267,BENIGN
20528,3203,3238,994.7290981938544,206.17890973225013,304.594296212674,821.783559460883,BENIGN
59351,1890,4526,3839.6079304234354,234.59787443813937,304.45941518885786,1172.1118672705843,BENIGN
14493,2346,1949,1855.715022367168,242.7228084166937,127.81941717841498,1693.908962420208,BENIGN
2184,3949,2554,3444.7297305891443,183.54418107185813,33.497921058248835,319.39328163375365,BENIGN
63242,1890,901,0.0,88.15317975735528,204.94448643569305,1795.9647606114404,BENIGN
51513,323,1775,2682.697544730356,205.12567992967692,288.56970865098754,918.4236943083408,BENIGN
75650,1863,3860,2091.708152681922,278.7860533029512,321.38833788601414,1121.733038760403,BENIGN
34483,1270,3202,2806.524682583038,260.9006645002794,149.04209149471248,504.8087448316992,BENIGN
85428,1914,1056,5267.255455220825,345.96435758606617,332.6385373264076,1348.905049579212,BENIGN
42128,1151,2731,4662.071552458368,406.4389235171031,54.04473229283093,1014.5153877231036,BENIGN
73802,750,4059,3425.374745994548,310.7467017166775,184.23645703194987,978.4864060840996,BENIGN
10029,4926,620,2969.646881322057,360.6016513926581,180.7952531548977,321.91520978396625,BENIGN
9716,645,310,4013.041428831462,311.3419433810496,290.6635917447012,1025.8288848465995,BENIGN
78282,3530,1964,4355.964472929068,386.7919404741907,300.8811726157846,1296.039913335801,BENIGN
83398,3588,3283,2004.2179413509648,398.0682907433014,276.7956558803377,917.302477580884,ATTACK
94240,3089,1567,2907.0733588413573,326.09321366231416,115.46149658778738,1410.9697709754528,BENIGN
32462,4557,4105,813.6501245183035,306.51041171396685,270.3833322259245,1396.5133101619767,BENIGN
2227,25,4234,4347.722532313073,233.58142624501065,245.6329378015444,775.6166160407032,BENIGN
97990,1508,2663,5478.029109241026,246.6930175228872,93.01359303042864,1558.2898505790874,BENIGN
60137,922,1894,3096.099149547703,222.97301349197903,65.30903198388191,1015.8532375137788,BENIGN
24712,2885,209,449.9878501163803,299.7001288716045,282.65925030145434,1017.4108377757408,BENIGN
76384,3178,4107,3730.668619892437,192.3721570112521,197.39304893145288,1034.6434279109558,BENIGN
90389,4489,4476,1915.093000621104,234.7115032176072,120.03725352815871,1024.260512829394,BENIGN
28481,1899,2212,2203.980670002648,61.58640918573599,195.4279649903862,79.45332516952203,BENIGN
76967,1180,2582,3751.891667749204,387.8471915818008,235.4828756779242,935.0727606335976,BENIGN
78755,4621,3767,3305.464950615269,232.3620333930945,204.2004211332717,522.618734918141,BENIGN
50168,3365,3477,2414.269469593678,286.44643498692614,101.36096928117396,1569.217495775487,BENIGN
63235,3823,677,2220.473240878003,366.6229355769122,341.98898324948766,1555.12904710242,BENIGN
26952,2225,3361,3151.003266264999,274.0234749952944,280.29525782915243,1298.1784163594557,BENIGN
92916,2237,4623,2508.641336985159,365.5474961674745,186.5235783828573,916.536396931389,BENIGN
98310,1945,3753,1668.915439676391,150.66097502789063,189.34337408683987,647.1947721887054,BENIGN
98100,3747,2403,2600.924182225968,441.7901271678162,235.16411762992232,769.8466495535383,BENIGN
73712,1053,2616,3407.511147906221,336.96881587910127,130.9265022981768,1679.9246672491115,BENIGN
4235,4877,1299,2786.27583981644,266.73619939893126,232.5873505575878,757.7309147180139,BENIGN
36646,880,3304,1303.7896821021775,364.0063466100356,116.8487294197464,175.54162596487765,BENIGN
44494,2305,1208,0.0,156.50920912085024,205.0626048208384,1360.5579279698875,BENIGN
95984,1573,1709,-286.57372433200044,226.9108096984405,128.19999501001988,1525.1760897662627,BENIGN
54699,3212,1326,2464.361813965878,365.5400317121904,131.73412123712998,1580.7254905082827,BENIGN
53617,3403,1677,2255.7618545353007,100.6351855284028,325.20058295327465,1363.421801487265,BENIGN
14675,4593,1834,3177.814653445698,294.8366219967044,214.1458125999188,1420.5318870321737,BENIGN
79372,3946,415,3673.9941693632823,292.5740927876123,224.5184539780817,1018.5269259187396,BENIGN
33629,1244,3587,4352.117769913242,407.538065345773,69.20340972430739,273.29653177791783,ATTACK
9188,1034,2205,2145.114151977408,123.36356642222108,168.20987690352666,1009.7583645250048,ATTACK
98764,4432,4748,3703.8988048001775,378.7704845625306,242.2848483093043,1217.550470346796,BENIGN
19007,2439,905,3234.9820654577534,205.24234054808775,223.5895386163253,952.6554802018125,BENIGN
1624,488,3345,946.152749780132,214.23924320705163,59.217912505240605,936.7073584411348,ATTACK
7784,4125,896,5280.648306520932,152.23964904321656,224.49965416599568,662.5586863435872,BENIGN
45251,3242,2736,1273.4698473117608,162.971837002646,235.65911624847823,649.3914398547909,BENIGN
10291,128,2454,3503.396726771658,282.2817877963138,299.86333987390896,1643.3519801681246,BENIGN
84265,3914,2243,3467.9519330372973,161.01344681749157,164.133821674316,1656.0212294580497,BENIGN
51245,3037,3273,3330.7641387948925,309.2227466922332,53.05518959050303,999.0735040638638,BENIGN
32390,3073,4141,2406.507741406071,196.96271624241973,140.22604737363912,1098.5332617825245,ATTACK
315,4324,1584,3992.7031813686026,152.9572955321082,133.205447279201,656.6996800370434,BENIGN
47980,2478,4248,1127.5590312682857,207.77526829120845,261.56962144459817,1224.9011974788089,BENIGN
15131,2306,925,2921.0054535912923,276.9365753405045,19.82843881232776,1615.87721006497,BENIGN
97804,3087,1465,2323.35038813705,227.81173904551844,178.61504779491645,464.7692270193573,BENIGN
29109,989,1554,2187.2424695195623,252.73680946662387,309.80568315040784,1162.359154895838,BENIGN
47488,759,4767,3514.497344944255,305.6965969468867,210.50487239835445,1188.6577849257642,ATTACK
1863,4219,593,4292.97425126362,336.59371612935587,272.7421771323497,1184.6622802112402,BENIGN
13093,1078,1976,2588.0930857957605,225.1923753128455,95.07411665142386,1574.9861837469643,BENIGN
20749,2522,2122,3936.817307910933,166.46223875390731,97.86073407555742,1712.6063742599035,BENIGN
5173,1350,4000,3059.6887985335184,256.0875583138013,310.6069720491664,918.2807127445682,BENIGN
72599,1153,2430,1928.7213489143896,287.6519668883257,217.0850756030077,1235.6107852547252,BENIGN
94541,2989,4834,2690.4574881107237,133.14197552224397,217.2292053546401,1029.4817970041208,BENIGN
98535,4012,3701,2640.6169310500622,178.7513362393932,131.72930203251025,778.7596474711065,BENIGN
26581,2210,3518,2164.0081049934643,192.46504832296472,217.0547210265162,1094.784954908355,BENIGN
78874,694,3764,0.0,233.3742249023699,129.78437021619325,1235.0248349750868,BENIGN
50406,1223,808,3281.575425245711,189.11728770985712,293.0809314233955,1075.925039895945,BENIGN
4586,823,2245,1091.2203620766984,306.563258007752,400.948149690772,691.5865766798589,BENIGN
9071,4414,2931,1018.1688057127708,121.5893438833266,243.87587375657307,837.7537760505129,BENIGN
54779,1598,1043,3509.6213438469053,123.62250422444605,165.55375301769195,840.4324029388699,BENIGN
42366,1870,594,2021.6562854465585,223.288895079083,32.64391686537391,705.1446157742535,BENIGN
839,356,679,3362.4493861203887,235.94777566881143,92.08751198203612,1109.738853561984,BENIGN
93010,2230,3945,3937.117893731026,133.6284901713517,318.8403281718995,1146.339233702577,ATTACK
73033,4569,3284,1474.856595113329,201.4600925881948,137.95657097102486,1342.8311603105187,BENIGN
50241,2049,1407,1306.155294508578,217.91649460647287,184.04155828194416,699.8321781437791,BENIGN
98699,3256,3686,5009.3180188743545,218.5361642382284,255.87281822054248,797.8824598199224,BENIGN
97113,910,3476,3421.884939554951,262.1505186631433,313.76028595532546,1544.0993081759334,BENIGN
97395,715,4082,2496.911211992074,197.07368924611504,196.0289155185313,942.426447574478,ATTACK
25884,3658,4550,1879.271456824484,368.2269040006619,181.6733191233776,1010.545860238072,BENIGN
88089,329,4411,2387.4709813112645,289.05637117868577,215.01347199574784,938.7136975115228,BENIGN
50455,2242,905,1571.3131966640276,185.43091834869423,166.0653528352548,1396.560786552575,BENIGN
72603,1584,3846,4060.094608908708,257.56091946940586,169.83265576949316,1410.13303825026,BENIGN
85953,82,1964,2067.898615672415,259.9212254884484,238.8316082273712,1389.6228352060966,BENIGN
16333,2656,2016,4312.241505859521,347.1777179598225,222.97040624841404,1009.2986639751416,ATTACK
44825,4820,3235,2519.2452962759867,201.9694056866919,359.21237145910084,694.6474078788494,BENIGN
12890,346,3011,1747.9797796592225,311.3870958176459,240.7194171644801,1673.824577215739,BENIGN
27949,4079,2098,2488.4380943834385,253.3483580625982,290.58018836656794,1299.708141934431,BENIGN
41352,2696,4997,-149.0001330017003,369.3253213159013,135.01003762938083,840.1693565126636,BENIGN
85547,3618,874,2855.077707991192,353.2713162111526,246.761010302119,1498.336596430544,BENIGN
86266,483,485,2795.8569706438097,265.75834436740803,159.39130573792588,812.5368796593168,BENIGN
38989,4345,146,3989.691295857561,229.0173903187152,237.68172843075905,1493.7461911160296,BENIGN
32920,58,4071,736.4340864199448,290.5284727743565,258.1960218680389,1517.399606284572,ATTACK
53072,4534,2033,4394.239633036257,235.56399782982672,213.4908190801032,677.4810299116305,ATTACK
91187,3289,2187,3984.7191539971873,384.4245684782668,378.5128005032355,1203.6154060573365,BENIGN
97652,1688,3246,4502.452276438395,256.27760625416096,309.9585838375917,1273.766746386465,BENIGN
22677,36,2177,2936.734348795035,217.54858939897304,292.40717329803675,1915.218219855216,BENIGN
18649,3055,2870,0.0,213.23079311408597,263.50003346590097,740.19460882815,BENIGN
70677,438,293,1234.5071581117138,152.95715318410342,333.4352572411031,1501.39014694784,BENIGN
30140,3044,782,3855.65707824544,294.5247302474658,109.41214917715487,1006.071106311744,BENIGN
19977,3865,4660,2074.6046854800657,184.3991037888398,305.91981825934033,565.5225357468007,BENIGN
3107,1337,2254,1018.3178010924764,337.85186017501974,140.6128981600334,958.0044905579996,BENIGN
40321,1194,837,1651.0313782027672,146.56519567987414,170.49626166532892,1000.8626663848976,BENIGN
39184,1110,1847,3006.637366355125,260.17931591786004,249.29747108431675,629.3884324096489,ATTACK
56306,1124,1674,2010.840950138876,342.0179006797963,296.32541158575066,1109.2607665980354,BENIGN
20019,570,1371,3451.28823803496,77.82023483010909,129.24963578226266,1335.2332394245036,BENIGN
71436,1249,1468,830.1149339951794,411.4612435033749,174.12185856255883,1083.3702289217044,BENIGN
68003,3296,3646,447.48294766096615,215.97718422415124,216.82724507509167,810.3545687170432,BENIGN
46235,1513,534,4646.864920972292,261.2876305729711,196.9543796713,948.034776057562,ATTACK
18132,3904,1548,4084.5601552817216,295.7159380413075,269.78224428646314,998.409825122292,BENIGN
50696,4096,2340,1740.843796903431,308.09032448924427,450.5149331189164,1076.062569618367,BENIGN
67481,3805,2701,2996.4004278353527,271.9107150607746,239.3524495968116,1388.440766784011,ATTACK
37272,2698,4402,4223.408472241588,329.7907666965094,158.5362493286379,1095.1789136851312,BENIGN
26348,1582,4616,3503.0407299487265,291.525657033745,119.24441685527032,509.0561799796013,BENIGN
50651,4649,1487,3177.867715420174,390.8704912025843,187.2322260490076,803.187624803958,BENIGN
35522,1027,2696,4314.184897575116,291.7862034283678,144.1825079779847,1058.1073678138227,ATTACK
40051,2323,112,2123.145029758536,407.170841590647,242.7284854382796,1393.44356973394,BENIGN
34886,2268,3085,3037.4141383975543,322.0863072190125,241.64151450489587,1454.246254537793,BENIGN
30347,3728,765,2978.58163404913,105.53998993853898,177.57822568325304,1621.1398695556095,BENIGN
71675,2734,367,2672.685542794749,458.8882142710273,348.9468509648648,1045.7150391527566,ATTACK
46024,3997,3358,2532.2333862950973,204.0524713218225,158.5186876532074,1267.1582114258729,ATTACK
46651,4595,891,3087.441885394189,369.6435212161388,201.63982524712785,490.9384629589607,BENIGN
65308,1953,2387,3041.288995182633,252.14347544955507,254.7413866122872,1150.458550606519,ATTACK
36130,4374,505,1741.8868289585691,334.88722060820635,272.443842563888,623.6575644886984,ATTACK
10104,849,3728,3962.155091880537,194.92168713073647,299.4303565080239,978.1112814858376,BENIGN
85262,4580,3824,1828.33775068049,300.059563447167,239.99475352952672,2060.44343610525,BENIGN
5571,890,2874,2738.1198665433917,229.74475636844755,283.5638890551598,1106.2439826666505,BENIGN
57195,4251,4179,2645.6634327359384,376.3202489271911,163.44242795804428,697.6653732868849,BENIGN
26582,1951,2184,0.0,285.09345339336073,274.2657372245268,1142.726152085267,BENIGN
21383,4822,933,457.0752717392006,324.8754113041253,273.331040510948,819.0236846937258,BENIGN
4196,646,757,4069.0917779153497,76.87385028215436,315.9020672327475,663.7395603948571,BENIGN
90009,2328,1097,2187.611582865403,243.15418561691,93.20948054400202,1736.0988366866752,BENIGN
42921,4509,1002,4463.955953732465,282.8441308046637,146.4971819079253,1373.3842091933634,ATTACK
34265,238,1616,2426.202090580615,267.88919251517655,267.6198678557112,1120.9378187485108,BENIGN
74123,1325,1072,2941.387697119188,326.89257709742805,24.404486408302205,862.8618484133606,BENIGN
3898,418,2955,5296.543248082108,220.72766038900363,244.4404321651845,891.2236809597302,ATTACK
56455,1607,742,2667.1941494475977,253.90296840277043,284.1863097451957,1539.8686533954526,BENIGN
49460,1951,3109,4486.619861608151,344.49814115319936,169.6537326714692,1107.3021381825988,BENIGN
55344,3094,1671,3046.854102677472,67.70487972437144,179.88669999216617,-78.98180003208472,BENIGN
12394,1289,3434,3498.5025963521875,297.1480401310673,134.81038569320674,1847.328480480593,ATTACK
95253,794,2565,3083.950307293649,223.28921392051572,173.49170161880176,1064.0718249402998,BENIGN
23847,850,4526,4017.421951560149,177.01455003571027,175.52020486267696,1120.1791520071858,BENIGN
67845,4692,2199,2177.3620645763385,276.9235379420784,162.20111078741348,1380.3431847021789,BENIGN
74711,4766,1475,1819.141772376977,348.19610374469244,158.36252755508522,1162.8909895590557,ATTACK
34399,1107,2946,2233.708571547574,333.13150651873445,191.02966505781245,1261.4180162008834,BENIGN
13076,977,3294,3119.652451588909,239.1909575274697,190.1826979040715,851.6967864222763,BENIGN
29667,271,2196,2735.017457339605,320.0592771008759,341.1892329902739,569.5716366117647,BENIGN
80694,4796,2799,3852.329851765412,319.4454318756675,182.40703998180928,1098.0814735156189,BENIGN
90649,3531,2354,4565.678039785824,243.01029836054664,234.0905151334301,1501.0651282961066,BENIGN
93690,3804,1529,1828.9939953179896,194.55355584094335,169.6181923466589,773.2691045659088,BENIGN
22631,1453,1568,2119.261450063281,199.1812775102136,168.728295691098,745.1916018130783,BENIGN
60653,3205,4537,1276.5126980245752,317.02826790945096,90.69406235871644,1427.3567411329782,BENIGN
15104,299,3376,5436.447588910925,246.62825490298476,100.00436265322348,839.964178200618,BENIGN
71036,3380,478,3365.603398946192,166.30542242155292,125.51012042429002,856.3040301579592,BENIGN
41587,2898,4810,3575.7627840618934,115.21097315927,222.85877843320492,869.3995044688154,BENIGN
71358,1658,3560,1391.749937962742,316.5465161677104,285.33215586992094,977.2566566533324,BENIGN
68512,3552,251,2998.5960131917504,206.2577262188621,84.93348311731374,449.2266664342864,BENIGN
99280,3232,3639,3611.097581295702,276.4310204524785,171.5646239055828,811.2309606104307,BENIGN
48864,2195,2948,2696.69077135869,349.1765525655299,114.3176503454756,1080.6288066989027,BENIGN
34154,934,4576,0.0,145.2860418517212,191.5006034106515,1078.1332776611905,BENIGN
52676,118,2447,5774.197350771396,246.3890095589724,285.30386455950054,1405.2975684028556,ATTACK
16286,4688,2593,1863.5246074872575,236.3444683024904,178.71823188744173,1643.7872777681816,BENIGN
11176,1407,1574,1773.495304827964,280.37943005023686,206.67381194602123,1529.3692063325411,BENIGN
51917,1509,1608,1946.692721365708,349.1327998736348,311.865987747462,1320.128334425877,BENIGN
82540,3405,3089,4927.438992019789,143.64385482700737,242.05306513555365,947.9428932314776,BENIGN
53325,1276,4138,4250.826380435621,295.5838358964613,156.79357009282387,781.925825515092,ATTACK
78192,1879,4453,2837.3666186476216,332.5219019994961,221.12407000850075,1006.2574513779408,BENIGN
17792,3556,3854,3043.871597281049,235.08983488345737,152.07156920183965,1204.9525694205142,ATTACK
44939,2977,3049,2020.1476485639344,239.0042405685501,239.43374089152,1287.6782293859835,BENIGN
61311,3282,2502,4068.032589291821,283.4759495187937,246.07381078509317,1218.0800067305477,BENIGN
34768,24,1698,2544.117811069736,277.58536623118306,114.29882096510832,957.5885850183817,BENIGN
1413,2257,3839,2687.908152654001,296.5882085893698,222.26045921700413,1275.4017839447915,BENIGN
7345,2376,1591,3730.547725835109,294.90244211209733,201.7698719402856,1441.305376779226,BENIGN
92766,3162,1340,2774.4060743001346,171.4422155507479,248.12741780204783,1308.0561344236394,BENIGN
60514,758,4339,2718.0408078025844,329.22131981639546,268.19429357133936,988.7954306928104,ATTACK
26458,798,2947,3012.69024663489,343.34265297521904,243.4214722887224,708.1529576228977,BENIGN
25882,3812,1771,3954.426496551692,264.88663149522387,188.7764652634173,699.8513997141624,ATTACK
3956,3366,4326,4975.7916905806,130.46757547602664,275.33310146048,761.5738317427365,BENIGN
94477,4056,4813,3702.583478695298,240.82034351999275,148.8856056582824,1089.9763195362254,BENIGN
10825,1353,1590,3963.9770683491206,265.5524701552455,117.56346046413503,1181.9313137444717,BENIGN
75945,4988,2607,2760.175125478651,158.43198097705462,-13.670067919256011,504.9136887195895,BENIGN
24025,1364,2418,2150.64256419754,221.18895491383893,205.09013337839917,823.6017120727572,BENIGN
33563,3255,3508,3784.783478682138,137.25044899531667,152.49174923545954,1085.1499128568878,ATTACK
27391,811,4755,3205.4889895206857,298.5833779989155,237.84281332527456,685.1120314658391,BENIGN
82452,4592,2743,1292.845621500301,263.2764251921641,72.01408241689427,1151.8664535708615,BENIGN
3281,1662,3991,2606.3164518892822,118.33734681486044,164.697501437035,892.400098179202,BENIGN
35229,4012,2978,2900.523571822136,278.11718892655847,242.918893410514,746.8029049157601,BENIGN
27936,1656,4435,2387.4505595658256,245.4792842087767,137.91146975557135,1018.621901357114,ATTACK
27296,3954,2023,4778.082713450553,291.3131426203524,238.64797240290036,1137.2981153526853,BENIGN
19294,2271,1926,3575.80684428266,218.67740529956575,171.00841834523715,703.0148800055254,BENIGN
91244,313,2112,0.0,185.88164794055808,207.70341831540017,915.0856670650834,BENIGN
37862,952,4982,3316.1103139825914,188.33242988337545,251.6610604491799,1163.6874320574875,BENIGN
41821,3417,3057,3097.6654037100934,206.94638267612763,276.6957916180719,733.2684358391314,BENIGN
38517,965,763,1876.082618867701,251.50600772648377,216.4744687924425,419.7851058516344,ATTACK
98021,1377,205,3014.31543983588,261.8366772339834,153.01927935848786,462.199154008586,BENIGN
33901,2709,2594,3015.664710810528,234.74240977535175,177.9372796334245,853.6821975800606,BENIGN
34169,1265,4028,1359.4633391589202,216.13443608027848,254.58687541608708,538.5536032932016,BENIGN
32793,645,2396,2352.5670362755263,221.88773855956143,138.51224915621754,878.297336688314,BENIGN
32697,3121,2801,2612.060881780365,450.61798284055465,197.5353382351856,1582.7299979104378,BENIGN
8974,3444,3992,3496.1754528668657,188.3419878801433,182.9881131146968,517.4905643089614,BENIGN
60427,3665,2582,3553.6201343828475,205.3622393163046,202.7646751676725,901.0883019828048,BENIGN
2521,4719,4543,2302.417821641754,513.5083286694519,139.3502229525436,1746.3065939949845,BENIGN
22595,623,3190,3562.643523050262,283.6810641968442,80.36389534515217,1142.8455290414986,BENIGN
20212,2134,3655,2781.50528478178,139.60154672770437,246.45198311717505,871.2968493835401,ATTACK
29149,1170,3907,-443.54402982594775,317.41497631818106,277.4891996442054,945.0910779182666,BENIGN
75665,4505,3134,2418.3575616581493,177.1968888639082,84.54775297512904,1150.2768779376472,BENIGN
59950,2699,251,4294.786368170854,322.7249206244078,235.82483126483515,1593.520175719604,ATTACK
99080,492,2137,981.8330920467844,233.12301765034547,285.82280403916235,814.201237382965,BENIGN
35120,3461,708,3135.2294404986483,214.8163320408474,251.71377327336265,734.8364009891011,BENIGN
92852,215,2552,4902.313457022345,378.7331975062066,180.83308749267536,517.4169435269205,BENIGN
4492,1371,716,2087.2644563874237,295.3121082127396,143.95525411744697,1036.0836113784314,BENIGN
50422,3607,2546,3002.578896513223,327.8391549959366,215.66846555449925,508.0094205637305,BENIGN
79885,2530,1719,1435.1804913264946,284.7935743615957,227.34495411928165,837.6760813123719,BENIGN
53182,3805,102,4952.677369996287,214.4444380965521,216.70652578091293,681.9607956113766,BENIGN
93331,2856,625,2900.000847604063,298.90835362065667,197.3905758917704,1375.943228581937,BENIGN
31458,4215,2515,3055.952211352822,346.7372314147568,134.214379311407,822.061264421618,BENIGN
3334,2813,395,4625.160558606747,260.77904348140424,239.58818039161963,1138.9256148019656,BENIGN
77394,285,4279,3793.7740735745774,394.1314083477205,242.95981460894663,438.567799409003,BENIGN
6801,357,3793,1949.245521003912,318.0389762561527,224.05754878231704,1046.027434058496,BENIGN
76475,3884,3546,2223.2664910952208,266.95860398172897,217.769555154988,578.893892948738,BENIGN
73341,193,861,3593.9175654279584,270.11892248142544,327.54746414222734,851.0230250245493,ATTACK
84427,1883,3978,0.0,260.97897031741,166.29348507986228,1773.9209009896786,ATTACK
47893,81,3173,459.3080254553674,149.90089715240066,299.7004568219659,1326.2610320343092,BENIGN
89550,1517,1953,2936.1110416331067,242.7942243353116,158.61828715447135,955.0555960090426,BENIGN
16983,2976,3,1223.7448066502286,267.6949188272933,287.62654010695,2119.629668424119,BENIGN
43435,865,2645,4939.538104276471,216.7131902986777,296.33572850563803,679.6888583693387,BENIGN
12184,2331,3979,3212.1451653157837,277.0141614963756,189.48641576186824,1407.8257337263765,BENIGN
76687,4980,168,1913.7899319077092,251.70459922840888,326.26741378425834,463.56394010350994,BENIGN
71427,353,264,2161.641102405056,311.89535128790146,242.83251207222625,914.6270348232184,BENIGN
80640,319,1915,732.7228945512957,303.0489904852585,148.59092912016027,528.2735874368038,BENIGN
76434,1356,2558,1680.6457358633954,263.3722630067873,183.80903839275535,1090.0465702818062,BENIGN
30846,4135,2372,4219.587843048839,140.62296869584014,289.2933614274656,1019.5895887525649,BENIGN
6807,2029,2131,5678.14337459087,393.2578190944936,274.6145291313655,892.3173202857464,ATTACK
92924,3197,1276,3871.67581583875,238.64872011430853,135.93717190344964,1382.2199587942073,BENIGN
49282,170,300,2889.548953654765,243.52908370438945,200.2519881466652,801.5153594490234,ATTACK
9435,3675,157,2481.6487492153,222.59833210404895,224.24660879435584,1114.3981117325634,BENIGN
